collection_no,class_name,occurrence.genus_name,abund_value,abund_unit,collection.reference_no,epoch,stage,10_my_bin
128635,Rhynchonellata,Crurithyris,8,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Strophomenata,Fimbrinia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Rhynchonellata,Hustedia,2,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Strophomenata,Hystriculina,4,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Strophomenata,Kozlowskia,15,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Strophomenata,Linoproductus,48,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Rhynchonellata,Phricodothyris,1,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Rhynchonellata,Rhipidomella,3,specimens,41985,Cisuralian,Asselian,Permian 1
128635,Rhynchonellata,Stenoscisma,2,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Chonetinella,3,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Crurithyris,16,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Derbyia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Fimbrinia,3,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Hustedia,6,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Hystriculina,4,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Kozlowskia,14,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Linoproductus,3,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Phricodothyris,7,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Rhipidomella,9,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Rhynchopora,1,specimens,41985,Cisuralian,Asselian,Permian 1
128636,Rhynchonellata,Stenoscisma,6,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Strophomenata,Dasysaria,1,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Strophomenata,Costatumulus,3,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Rhynchonellata,Crurithyris,60,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Rhynchonellata,Hustedia,4,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Strophomenata,Hystriculina,15,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Strophomenata,Linoproductus,5,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Rhynchonellata,Orthotichia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Rhynchonellata,Phricodothyris,18,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Strophomenata,Quadrochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128637,Rhynchonellata,Rhipidomella,1,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Strophomenata,Dasysaria,2,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Rhynchonellata,Composita,5,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Rhynchonellata,Crurithyris,29,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Rhynchonellata,Hustedia,6,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Strophomenata,Hystriculina,4,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Strophomenata,Kozlowskia,17,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Strophomenata,Linoproductus,45,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Rhynchonellata,Orthotichia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Rhynchonellata,Phricodothyris,24,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128638,Rhynchonellata,Stenoscisma,1,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Strophomenata,Costatumulus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Crurithyris,43,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Strophomenata,Derbyia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Hustedia,7,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Strophomenata,Hystriculina,3,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Strophomenata,Kozlowskia,16,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Strophomenata,Linoproductus,14,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Phricodothyris,15,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Punctospirifer,2,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Strophomenata,Quadrochonetes,2,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Rhipidomella,1,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Rhynchopora,1,specimens,41985,Cisuralian,Asselian,Permian 1
128639,Rhynchonellata,Stenoscisma,4,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Dasysaria,1,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Crurithyris,29,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Derbyia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Fimbrinia,2,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Hustedia,35,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Hystriculina,8,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Kozlowskia,5,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Linoproductus,3,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Orthotichia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Phricodothyris,12,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Punctospirifer,1,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Rhipidomella,2,specimens,41985,Cisuralian,Asselian,Permian 1
128648,Rhynchonellata,Stenoscisma,6,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Rhynchonellata,Crurithyris,18,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Strophomenata,Derbyia,6,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Strophomenata,Fimbrinia,2,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Rhynchonellata,Hustedia,8,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Strophomenata,Hystriculina,90,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Strophomenata,Kozlowskia,4,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Rhynchonellata,Orthotichia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128649,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Strophomenata,Chonetinella,4,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Crurithyris,31,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Strophomenata,Derbyia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Gypospirifer,4,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Hustedia,22,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Strophomenata,Hystriculina,2,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Strophomenata,Neochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Reticulariina,2,specimens,41985,Cisuralian,Asselian,Permian 1
128650,Rhynchonellata,Stenoscisma,11,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Crurithyris,18,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Gypospirifer,5,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Hustedia,4,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Strophomenata,Hystriculina,3,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Strophomenata,Kozlowskia,3,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Lingulata,Lingula,1,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Strophomenata,Linoproductus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Strophomenata,Neochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Lingulata,Orbiculoidea,1,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Orthotichia,20,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Strophomenata,Quadrochonetes,2,specimens,41985,Cisuralian,Asselian,Permian 1
128651,Rhynchonellata,Rhipidomella,79,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Dasysaria,1,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Chonetinella,14,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Composita,3,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Costatumulus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Crurithyris,16,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Derbyia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Gypospirifer,2,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Hustedia,30,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Hystriculina,3,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Kozlowskia,8,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Neochonetes,7,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Phricodothyris,1,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Quadrochonetes,27,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Rhipidomella,2,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Rhynchonellata,Stenoscisma,4,specimens,41985,Cisuralian,Asselian,Permian 1
128652,Strophomenata,Waagenoconcha,2,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Strophomenata,Chonetinella,4,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Crurithyris,31,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Strophomenata,Derbyia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Gypospirifer,4,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Hustedia,22,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Strophomenata,Hystriculina,2,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Strophomenata,Neochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Reticulariina,2,specimens,41985,Cisuralian,Asselian,Permian 1
128653,Rhynchonellata,Stenoscisma,11,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Strophomenata,Dasysaria,1,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Strophomenata,Chonetinella,4,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Rhynchonellata,Crurithyris,2,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Rhynchonellata,Hustedia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Strophomenata,Hystriculina,37,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Strophomenata,Kozlowskia,3,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Strophomenata,Neochonetes,6,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Rhynchonellata,Orthotichia,27,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Rhynchonellata,Phricodothyris,21,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Rhynchonellata,Rhipidomella,17,specimens,41985,Cisuralian,Asselian,Permian 1
128654,Rhynchonellata,Rhynchopora,1,specimens,41985,Cisuralian,Asselian,Permian 1
128655,Strophomenata,Kozlowskia,66,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Strophomenata,Dasysaria,3,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Rhynchonellata,Composita,3,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Strophomenata,Costatumulus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Rhynchonellata,Crurithyris,34,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Strophomenata,Hystriculina,25,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Strophomenata,Kozlowskia,19,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Strophomenata,Neochonetes,2,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Rhynchonellata,Orthotichia,6,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Rhynchonellata,Phricodothyris,16,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128657,Rhynchonellata,Rhipidomella,32,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Strophomenata,Chonetinella,15,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Crurithyris,9,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Gypospirifer,8,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Strophomenata,Hystriculina,2,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Strophomenata,Kozlowskia,21,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Strophomenata,Neochonetes,4,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Orthotichia,12,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Strophomenata,Quadrochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Rhipidomella,32,specimens,41985,Cisuralian,Asselian,Permian 1
128658,Rhynchonellata,Stenoscisma,1,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Strophomenata,Dasysaria,15,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Strophomenata,Costatumulus,8,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Rhynchonellata,Crurithyris,8,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Rhynchonellata,Hoskingia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Rhynchonellata,Hustedia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Strophomenata,Hystriculina,13,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Strophomenata,Kozlowskia,32,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Strophomenata,Neochonetes,2,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Rhynchonellata,Phricodothyris,5,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Strophomenata,Quadrochonetes,3,specimens,41985,Cisuralian,Asselian,Permian 1
128659,Rhynchonellata,Rhipidomella,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Dasysaria,11,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Rhynchonellata,Composita,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Costatumulus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Rhynchonellata,Crurithyris,40,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Hystriculina,8,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Kochiproductus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Kozlowskia,7,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Neochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Lingulata,Orbiculoidea,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Rhynchonellata,Orthotichia,1,specimens,41985,Cisuralian,Asselian,Permian 1
128661,Strophomenata,Waagenoconcha,1,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Strophomenata,Dasysaria,4,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Rhynchonellata,Composita,6,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Strophomenata,Costatumulus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Rhynchonellata,Crurithyris,94,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Rhynchonellata,Gypospirifer,1,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Strophomenata,Hystriculina,14,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Strophomenata,Kozlowskia,11,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Strophomenata,Neochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Rhynchonellata,Phricodothyris,1,specimens,41985,Cisuralian,Asselian,Permian 1
128663,Strophomenata,Waagenoconcha,2,specimens,41985,Cisuralian,Asselian,Permian 1
128664,Strophomenata,Dasysaria,3,specimens,41985,Cisuralian,Asselian,Permian 1
128664,Rhynchonellata,Composita,5,specimens,41985,Cisuralian,Asselian,Permian 1
128664,Strophomenata,Costatumulus,2,specimens,41985,Cisuralian,Asselian,Permian 1
128664,Rhynchonellata,Crurithyris,70,specimens,41985,Cisuralian,Asselian,Permian 1
128664,Lingulata,Orbiculoidea,2,specimens,41985,Cisuralian,Asselian,Permian 1
128664,Rhynchonellata,Phricodothyris,13,specimens,41985,Cisuralian,Asselian,Permian 1
128665,Strophomenata,Dasysaria,64,specimens,41985,Cisuralian,Asselian,Permian 1
128665,Rhynchonellata,Composita,41,specimens,41985,Cisuralian,Asselian,Permian 1
128665,Rhynchonellata,Crurithyris,36,specimens,41985,Cisuralian,Asselian,Permian 1
128665,Rhynchonellata,Phricodothyris,1,specimens,41985,Cisuralian,Asselian,Permian 1
128665,Strophomenata,Waagenoconcha,15,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Strophomenata,Dasysaria,53,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Rhynchonellata,Composita,13,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Strophomenata,Costatumulus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Rhynchonellata,Crurithyris,20,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Strophomenata,Kochiproductus,6,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Lingulata,Lingula,2,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Strophomenata,Linoproductus,1,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Lingulata,Orbiculoidea,1,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128666,Strophomenata,Waagenoconcha,1,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Strophomenata,Dasysaria,62,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Rhynchonellata,Composita,42,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Rhynchonellata,Crurithyris,50,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Strophomenata,Kochiproductus,3,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Strophomenata,Kozlowskia,2,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Lingulata,Lingula,1,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Lingulata,Orbiculoidea,2,specimens,41985,Cisuralian,Asselian,Permian 1
128667,Rhynchonellata,Phricodothyris,3,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Strophomenata,Dasysaria,26,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Rhynchonellata,Composita,7,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Rhynchonellata,Crurithyris,78,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Strophomenata,Derbyia,2,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Rhynchonellata,Gypospirifer,1,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Strophomenata,Kozlowskia,10,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Strophomenata,Neochonetes,1,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Lingulata,Orbiculoidea,4,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Rhynchonellata,Phricodothyris,10,specimens,41985,Cisuralian,Asselian,Permian 1
128668,Strophomenata,Waagenoconcha,3,specimens,41985,Cisuralian,Asselian,Permian 1
128669,Rhynchonellata,Gypospirifer,1,specimens,41985,Cisuralian,Sakmarian,Permian 1
128669,Strophomenata,Neochonetes,4,specimens,41985,Cisuralian,Sakmarian,Permian 1
128669,Strophomenata,Waagenoconcha,93,specimens,41985,Cisuralian,Sakmarian,Permian 1
128670,Strophomenata,Neochonetes,159,specimens,41985,Cisuralian,Sakmarian,Permian 1
